Estacao;Data;Hora;TempBulboSeco;UmidadeRelativa;PressaoAtmEstacao;VelocidadeVento;Nebulosidade;
83781;12/07/2014;0000;15;83;931.9;3.6;10;
83781;12/07/2014;1200;15;90;934.1;1.6;10;
83781;12/07/2014;1800;19.2;70;932.1;3.3;7;
83781;13/07/2014;0000;15.6;95;934.6;2.8;10;
83781;13/07/2014;1200;15.8;79;936.2;2.6;5;
83781;13/07/2014;1800;21.2;51;932.8;4.1;2;
83781;14/07/2014;0000;15.6;88;934.7;2.6;10;
83781;14/07/2014;1200;14;88;934.6;4.1;10;
83781;14/07/2014;1800;20.6;53;931.4;1.6;1;
83781;15/07/2014;0000;15.4;81;933;2;0;
83781;15/07/2014;1200;14;82;934.4;4.5;10;
83781;15/07/2014;1800;21.4;47;931.3;2.5;3;
83781;16/07/2014;0000;16;86;932.3;1.8;0;
83781;16/07/2014;1200;16.2;78;933.2;1.6;7;
83781;16/07/2014;1800;23.2;51;929.6;1.8;8;
83781;17/07/2014;0000;18;73;932.4;1.6;0;
83781;17/07/2014;1200;16.7;78;932.9;2;9;
83781;17/07/2014;1800;26.7;40;928.8;1.5;8;
83781;18/07/2014;0000;20.9;62;929.5;0;9;
83781;18/07/2014;1200;17.6;68;930.5;2.1;10;
83781;18/07/2014;1800;20.8;54;928.2;5;9;
83781;19/07/2014;0000;18;77;929.5;2.8;9;
83781;19/07/2014;1200;13.2;75;933;3;10;
83781;19/07/2014;1800;19.4;39;929.8;1.6;0;
83781;20/07/2014;0000;13;84;932.3;1.6;10;
83781;20/07/2014;1200;14.9;64;932.8;2.5;0;
83781;20/07/2014;1800;19.4;47;930.6;2.8;0;
83781;21/07/2014;0000;12.8;73;932.1;2.6;0;
83781;21/07/2014;1200;12.3;85;933.2;5;10;
83781;21/07/2014;1800;20;57;930.3;1.3;0;
83781;22/07/2014;0000;14.2;87;931.5;1.3;4;
83781;22/07/2014;1200;13.4;92;932.8;2.1;10;
83781;22/07/2014;1800;24.2;53;929.1;1.6;2;
83781;23/07/2014;0000;19.6;70;929.3;1.5;6;
83781;23/07/2014;1200;16.4;69;930;3;0;
83781;23/07/2014;1800;26.8;33;925.9;3.3;0;
83781;24/07/2014;0000;20.3;49;925.7;3;6;
83781;24/07/2014;1200;19.8;52;925;4.1;10;
83781;24/07/2014;1800;19.6;68;924.4;3.3;10;
83781;25/07/2014;0000;17.5;81;924.6;5.6;10;
83781;25/07/2014;1200;14.6;82;927.8;3;10;
83781;25/07/2014;1800;16.8;68;926.8;1.6;10;
83781;26/07/2014;0000;13.8;88;929.6;2.1;10;
83781;26/07/2014;1200;13.6;88;930.5;2;10;
83781;26/07/2014;1800;15.2;90;928.7;0.8;10;
83781;27/07/2014;0000;14;92;931.3;1.3;10;
83781;27/07/2014;1200;13.2;94;933.5;1.6;10;
83781;27/07/2014;1800;14.4;95;933.3;3.3;10;
83781;28/07/2014;0000;14.4;91;934.7;1.5;10;
83781;28/07/2014;1200;14.2;89;937.4;3;10;
83781;28/07/2014;1800;16.5;80;935.5;2.8;10;
83781;29/07/2014;0000;14.8;87;936.8;4.1;10;
83781;29/07/2014;1200;15.4;76;937.5;4.3;10;
83781;29/07/2014;1800;18.7;68;934.7;4.6;10;
83781;30/07/2014;0000;15.2;86;935.7;4;0;
83781;30/07/2014;1200;13.4;86;935.5;3.5;10;
83781;30/07/2014;1800;22.8;46;931.6;3;1;
83781;31/07/2014;0000;16.2;85;932;1.3;0;
83781;31/07/2014;1200;13.3;92;933.3;0;10;
83781;31/07/2014;1800;22.4;49;929.5;1.3;0;
83781;01/08/2014;0000;17.9;78;929.4;0.7;0;
83781;01/08/2014;1200;17.1;71;930.3;0.8;0;
83781;01/08/2014;1800;26.2;34;927.7;4.6;0;
83781;02/08/2014;0000;21.7;51;928.1;1.3;6;
83781;02/08/2014;1200;17.4;82;928.7;0;0;
83781;02/08/2014;1800;26.5;33;926.7;4.6;8;
83781;03/08/2014;0000;21.5;59;928.1;0.7;0;
83781;03/08/2014;1200;20;63;927.4;1.3;3;
83781;03/08/2014;1800;29.7;23;924.8;2.6;0;
83781;04/08/2014;0000;22.3;45;925.8;2.1;0;
83781;04/08/2014;1200;21.7;49;927.8;1.6;0;
83781;04/08/2014;1800;28.9;24;926.4;4.6;0;
83781;05/08/2014;0000;24.2;42;928.5;2;0;
83781;05/08/2014;1200;13.9;73;936;4;10;
83781;05/08/2014;1800;17;47;933;4.5;1;
83781;06/08/2014;0000;11.2;73;935.1;4.5;0;
83781;06/08/2014;1200;12.9;69;933.9;5.8;0;
83781;06/08/2014;1800;23;30;931.9;3.5;0;
83781;07/08/2014;0000;15.8;71;932.6;1.3;0;
83781;07/08/2014;1200;15;62;933.7;1;0;
83781;07/08/2014;1800;26.6;24;930.6;3.6;0;
83781;08/08/2014;0000;20.6;48;931.3;0;0;
83781;08/08/2014;1200;16.6;89;933.8;1.3;10;
83781;08/08/2014;1800;17.8;82;932.3;3.3;10;
83781;09/08/2014;0000;15.8;90;933.4;2.1;10;
83781;09/08/2014;1200;16.9;84;932.7;4.1;10;
83781;09/08/2014;1800;18.9;77;929.4;3.3;10;
83781;10/08/2014;0000;16.5;84;931;3.3;10;
83781;10/08/2014;1200;17.4;80;930.7;2.6;8;
83781;10/08/2014;1800;25;43;927;3.3;8;
83781;11/08/2014;0000;20.5;58;928.2;2.3;5;
83781;11/08/2014;1200;19.3;60;929.7;1.6;0;
83781;11/08/2014;1800;27.4;23;927;2.1;0;
83781;12/08/2014;0000;21.1;39;927;1;0;
83781;12/08/2014;1200;20.3;58;928.5;1.6;5;
83781;12/08/2014;1800;29.3;25;926.4;1.6;7;
83781;13/08/2014;0000;23.3;50;925.7;1.6;6;
83781;13/08/2014;1200;18.8;80;929.3;2.5;10;
83781;13/08/2014;1800;12.4;90;931.9;2.6;10;
83781;14/08/2014;0000;11.2;93;934.5;2;10;
83781;14/08/2014;1200;10.4;99;936.3;3.3;10;
83781;14/08/2014;1800;12;90;933.1;4.3;10;
83781;15/08/2014;0000;12.4;86;935.3;4;10;
83781;15/08/2014;1200;13.7;82;935.2;2.5;10;
83781;15/08/2014;1800;19.6;67;934.3;1.6;9;
83781;16/08/2014;0000;16;85;935.7;4.3;10;
83781;16/08/2014;1200;15;89;934.1;4.1;10;
83781;16/08/2014;1800;20.8;70;932.7;2.6;10;
83781;17/08/2014;0000;16;96;935.2;2;10;
83781;17/08/2014;1200;16.5;92;933.2;1.6;10;
83781;17/08/2014;1800;23.3;58;930;2.1;10;
83781;18/08/2014;0000;18;93;931.7;2.8;10;
83781;18/08/2014;1200;16.9;88;931.3;0;10;
83781;18/08/2014;1800;22.9;70;928.8;1.6;7;
83781;19/08/2014;0000;17;81;930.1;2.3;10;
83781;19/08/2014;1200;16.5;77;931.9;2.5;8;
83781;19/08/2014;1800;21;60;929.9;1.8;3;
83781;20/08/2014;0000;16.2;83;931.2;3;10;
83781;20/08/2014;1200;16.5;75;932.8;2.8;8;
83781;20/08/2014;1800;23.4;46;930.1;2.8;0;
83781;21/08/2014;0000;16.5;81;932;2.1;10;
83781;21/08/2014;1200;16.8;79;932.2;2.5;6;
83781;21/08/2014;1800;28.1;32;927.8;1;0;
83781;22/08/2014;0000;21.2;54;929.8;1;0;
83781;22/08/2014;1200;20.6;54;931.8;0;0;
83781;22/08/2014;1800;28.3;31;927.3;2.6;0;
83781;23/08/2014;0000;21.7;47;928.1;2;0;
83781;23/08/2014;1200;20;59;928.9;0.7;0;
83781;23/08/2014;1800;28.3;33;926.1;0.7;0;
83781;24/08/2014;0000;21.6;44;928;2.1;0;
83781;24/08/2014;1200;20.3;49;927;0.5;0;
83781;24/08/2014;1800;30.3;22;924.3;1.8;0;
83781;25/08/2014;0000;22.8;43;925.3;1.5;0;
83781;25/08/2014;1200;23.6;38;927.2;0.8;0;
83781;25/08/2014;1800;30.7;22;922.7;2.1;0;
83781;26/08/2014;0000;24.2;39;925.1;1.1;8;
83781;26/08/2014;1200;21.2;64;926.5;2.5;8;
83781;26/08/2014;1800;22.4;68;924;1;7;
83781;27/08/2014;0000;21.8;78;924.5;1.5;10;
83781;27/08/2014;1200;17.1;69;928.2;1.6;8;
83781;27/08/2014;1800;22.9;53;925.4;2.5;8;
83781;28/08/2014;0000;14;80;927;1.6;0;
83781;28/08/2014;1200;13.1;81;928.7;4.1;10;
83781;28/08/2014;1800;15.6;79;928.1;4.3;10;
83781;29/08/2014;0000;12.8;87;928.6;2.1;10;
83781;29/08/2014;1200;14.5;80;931.2;2.3;10;
83781;29/08/2014;1800;17.6;71;928.5;1.6;8;
83781;30/08/2014;0000;14;82;930.9;3;10;
83781;30/08/2014;1200;15.8;77;930.7;3.3;10;
83781;30/08/2014;1800;23.9;56;927.8;3.6;6;
83781;31/08/2014;0000;15.9;85;929.3;2.1;10;
83781;31/08/2014;1200;17.5;79;926.1;2.1;8;
83781;31/08/2014;1800;17.8;84;926.4;4.5;10;
83781;01/09/2014;0000;16.8;89;927.2;1.6;10;
83781;01/09/2014;1200;18.7;74;924.5;2.3;10;
83781;01/09/2014;1800;25.9;46;923;4;3;
83781;02/09/2014;0000;21.1;74;924.5;0;0;
83781;02/09/2014;1200;22;62;927.1;3;0;
83781;02/09/2014;1800;28.7;46;922.4;0.8;8;
83781;03/09/2014;0000;22;70;921.9;1.6;10;
83781;03/09/2014;1200;21;63;924.7;0;8;
83781;03/09/2014;1800;22.8;70;924.3;4.3;10;
83781;04/09/2014;0000;17.4;74;928.8;4.1;10;
83781;04/09/2014;1200;16;75;932.5;5.8;8;
83781;04/09/2014;1800;17.1;72;931.1;5;10;
83781;05/09/2014;0000;14.2;84;932.9;5.8;10;
83781;05/09/2014;1200;15.8;67;933.9;4.1;10;
83781;05/09/2014;1800;21.1;60;929.5;3.3;4;
83781;06/09/2014;0000;14.3;80;931.9;4.1;1;
83781;06/09/2014;1200;15.4;75;930.7;3.6;0;
83781;06/09/2014;1800;26.9;31;927.7;1.8;3;
83781;07/09/2014;0000;18.6;77;928.6;0.7;0;
83781;07/09/2014;1200;19;68;931;1.6;2;
83781;07/09/2014;1800;28.3;34;927;2.5;2;
83781;08/09/2014;0000;21.2;61;930.8;2.6;10;
83781;08/09/2014;1200;21;57;931.8;2;8;
83781;08/09/2014;1800;27.2;39;928.7;2.5;1;
83781;09/09/2014;0000;20.4;79;929.8;3;0;
83781;09/09/2014;1200;21.8;61;930.6;1.6;0;
83781;09/09/2014;1800;30.9;21;925.2;2.8;0;
83781;10/09/2014;0000;24.6;34;926.9;2.5;0;
83781;10/09/2014;1200;24.8;38;927.5;2.6;0;
83781;10/09/2014;1800;30.9;19;924.4;4.5;0;
83781;11/09/2014;0000;26.1;35;925.2;2.1;0;
83781;11/09/2014;1200;24.6;46;928.3;0.8;0;
83781;11/09/2014;1800;31.1;41;925.8;5;7;
83781;12/09/2014;0000;18.1;85;928.7;2.6;6;
83781;12/09/2014;1200;20.8;65;929.4;2.5;0;
83781;12/09/2014;1800;25.5;55;926.9;6.3;0;
83781;13/09/2014;0000;17.1;81;929.8;5.3;8;
83781;13/09/2014;1200;18.8;69;930.6;3.3;2;
83781;13/09/2014;1800;28.6;21;927.4;2.3;0;
83781;14/09/2014;0000;18.9;83;928.9;2.6;0;
83781;14/09/2014;1200;21.6;59;928.9;1.6;0;
83781;14/09/2014;1800;31.7;26;925.3;1.8;0;
83781;15/09/2014;0000;22.6;58;926.9;1.1;0;
83781;15/09/2014;1200;24;47;925.6;2;2;
83781;15/09/2014;1800;30.6;28;922.9;5;10;
83781;16/09/2014;0000;23.6;55;924.8;2.3;10;
83781;16/09/2014;1200;20.9;68;926.5;2.6;10;
83781;16/09/2014;1800;23.2;54;926;4.1;5;
83781;17/09/2014;0000;16.7;81;927.5;4.3;10;
83781;17/09/2014;1200;16.6;80;930;3.3;10;
83781;17/09/2014;1800;20.6;65;927.5;4.1;10;
83781;18/09/2014;0000;16.6;84;929.7;4.1;10;
83781;18/09/2014;1200;18.9;80;928.5;3.3;10;
83781;18/09/2014;1800;26.2;55;924.6;1.3;9;
83781;19/09/2014;0000;18.7;86;926.5;2.8;10;
83781;19/09/2014;1200;18.9;87;925.4;3;10;
83781;19/09/2014;1800;20.4;85;924.7;2.3;10;
83781;20/09/2014;0000;19.4;89;924.4;1.6;10;
83781;20/09/2014;1200;21.8;72;924.4;3.3;10;
83781;20/09/2014;1800;19.7;80;924.2;2.3;10;
83781;21/09/2014;0000;19.1;84;923.8;4.1;8;
83781;21/09/2014;1200;17.6;84;926.2;2.6;10;
83781;21/09/2014;1800;19.8;73;925;3;6;
83781;22/09/2014;0000;16.4;93;928.1;2.6;10;
83781;22/09/2014;1200;17.7;55;931.6;4;8;
83781;22/09/2014;1800;19.4;61;929.3;5;7;
83781;23/09/2014;0000;15.2;80;930.2;4.3;7;
83781;23/09/2014;1200;17.5;68;928.8;4.1;0;
83781;23/09/2014;1800;28.4;34;925.8;1.3;0;
83781;24/09/2014;0000;19.3;77;927.5;2.5;0;
83781;24/09/2014;1200;22.1;52;925.9;2.5;8;
83781;24/09/2014;1800;24.7;62;925.2;6.1;10;
83781;25/09/2014;0000;18.2;81;928.6;2.1;10;
83781;25/09/2014;1200;20.5;74;926.6;3.3;10;
83781;25/09/2014;1800;25.4;59;927.1;1.5;9;
83781;26/09/2014;0000;20.8;83;925.3;1.6;8;
83781;26/09/2014;1200;22.3;71;923.8;1.6;10;
83781;26/09/2014;1800;18.8;86;925.2;6.6;10;
83781;27/09/2014;0000;18.8;91;925.1;1.6;10;
83781;27/09/2014;1200;19.1;89;928.4;1.1;10;
83781;27/09/2014;1800;19.6;90;928.2;1.6;10;
83781;28/09/2014;0000;18.6;89;929.3;3;10;
83781;28/09/2014;1200;20;81;929.3;3.3;10;
83781;28/09/2014;1800;24.8;67;926.7;3.1;8;
83781;29/09/2014;0000;19.6;90;928.3;2.5;10;
83781;29/09/2014;1200;23.4;77;925.4;0.3;10;
83781;29/09/2014;1800;21.6;90;927.8;2.8;10;
83781;30/09/2014;0000;22.2;76;926;1;7;
83781;30/09/2014;1200;24.7;59;926.6;4.6;9;
83781;30/09/2014;1800;28.9;48;925.3;1;10;
83781;01/10/2014;0000;25;64;925;2.1;1;
83781;01/10/2014;1200;21.7;73;927.7;3.3;10;
83781;01/10/2014;1800;28.9;46;925.1;3.3;9;
83781;02/10/2014;0000;19.5;75;929.2;3;10;
83781;02/10/2014;1200;16.6;87;933.1;3.3;10;
83781;02/10/2014;1800;17.8;75;932.7;4;10;
83781;03/10/2014;0000;15;74;935.1;4.1;10;
83781;03/10/2014;1200;14.5;79;937.4;6;10;
83781;03/10/2014;1800;18.4;54;934.5;5;10;
83781;04/10/2014;0000;14;75;935.5;4.5;10;
83781;04/10/2014;1200;14.2;75;935.5;5.8;10;
83781;04/10/2014;1800;18.7;47;932.3;4.1;4;
83781;05/10/2014;0000;13.2;64;934.2;6.6;0;
83781;05/10/2014;1200;16.6;53;934.4;5;8;
83781;05/10/2014;1800;20;56;931.3;3.3;7;
83781;06/10/2014;0000;13.7;78;932.6;3.6;7;
83781;06/10/2014;1200;15.9;64;932.6;4;5;
83781;06/10/2014;1800;24.9;36;928.9;1.1;6;
83781;07/10/2014;0000;16;74;930.4;1.6;0;
83781;07/10/2014;1200;18.3;67;930.3;3.3;8;
83781;07/10/2014;1800;25.5;31;927.1;1.8;9;
83781;08/10/2014;0000;19;82;928.3;1.6;8;
83781;08/10/2014;1200;21.5;51;927.1;0;0;
83781;08/10/2014;1800;27.5;32;925;3;8;
83781;09/10/2014;0000;20.7;59;926.7;2;7;
83781;09/10/2014;1200;22.7;47;926.1;1.6;0;
83781;09/10/2014;1800;31.5;20;923.3;2.5;0;
83781;10/10/2014;0000;23;54;925.8;2.1;0;
83781;10/10/2014;1200;25;45;927.1;1.3;0;
83781;10/10/2014;1800;34;19;924.4;4.1;0;
83781;11/10/2014;0000;27;43;926;0;0;
83781;11/10/2014;1200;26.9;37;928;0.7;0;
83781;11/10/2014;1800;32.1;24;925.9;4.8;0;
83781;12/10/2014;0000;20.8;76;928.7;1.3;0;
83781;12/10/2014;1200;25.2;47;928.9;2.5;0;
83781;12/10/2014;1800;34.6;18;925.3;3.3;9;
83781;13/10/2014;0000;27.5;47;926.6;0.7;9;
83781;13/10/2014;1200;27.8;42;928.6;1.6;0;
83781;13/10/2014;1800;35;22;923.7;2;4;
83781;14/10/2014;0000;27;54;925.8;3;6;
83781;14/10/2014;1200;24.6;67;927;1.1;8;
83781;14/10/2014;1800;28.7;50;925.8;2.1;9;
83781;15/10/2014;0000;26;61;926.6;2.6;10;
83781;15/10/2014;1200;22;76;929.9;3.3;7;
83781;15/10/2014;1800;23.4;79;928.2;3.6;10;
83781;16/10/2014;0000;20;83;929.6;2.8;10;
83781;16/10/2014;1200;22.3;62;928.1;5.5;0;
83781;16/10/2014;1800;33.3;37;924.7;2;10;
83781;17/10/2014;0000;25.5;71;927;0.8;10;
83781;17/10/2014;1200;24.3;71;926.3;1.6;0;
83781;17/10/2014;1800;30.3;50;923.1;3.3;9;
83781;18/10/2014;0000;20;89;928.3;4.5;10;
83781;18/10/2014;1200;25.8;63;925.2;2.3;0;
83781;18/10/2014;1800;29.2;49;923.7;2.3;8;
83781;19/10/2014;0000;24.2;56;925.4;2;10;
83781;19/10/2014;1200;28.8;38;923.7;3.3;4;
83781;19/10/2014;1800;35.4;26;921.5;5;6;
83781;20/10/2014;0000;20;87;928.7;4.3;10;
83781;20/10/2014;1200;22.1;72;927.4;1.6;10;
83781;20/10/2014;1800;23;68;926.6;2.6;10;
83781;21/10/2014;0000;18;87;927.7;3.3;10;
83781;21/10/2014;1200;15.9;84;930.5;3.3;10;
83781;21/10/2014;1800;18.2;67;929.3;4.5;10;
83781;22/10/2014;0000;16.2;73;930.2;3.3;4;
83781;22/10/2014;1200;17.9;74;931.2;5;10;
83781;22/10/2014;1800;19.8;71;929.4;3.6;10;
83781;23/10/2014;0000;16.6;82;930.7;4.1;10;
83781;23/10/2014;1200;19.8;69;930.6;2;4;
83781;23/10/2014;1800;27.7;50;926.4;3.6;4;
83781;24/10/2014;0000;19;82;927;1.6;10;
83781;24/10/2014;1200;21.7;70;926.8;2.5;4;
83781;24/10/2014;1800;26.8;57;924.2;4.1;6;
83781;25/10/2014;0000;19;86;925.3;2.5;10;
83781;25/10/2014;1200;20.2;81;926;1.6;10;
83781;25/10/2014;1800;25.8;59;927.1;4;10;
83781;26/10/2014;0000;20.4;85;924.9;1;10;
83781;26/10/2014;1200;22;74;925.1;1;10;
83781;26/10/2014;1800;21.6;82;924.5;4;10;
83781;27/10/2014;0000;19;86;926.7;3.3;10;
83781;27/10/2014;1200;22;64;927.5;2.3;6;
83781;27/10/2014;1800;25;58;925.9;4.5;2;
83781;28/10/2014;0000;17.3;74;928.3;3.3;3;
83781;28/10/2014;1200;21;55;928.4;1.6;1;
83781;28/10/2014;1800;26.4;44;924.7;4.3;2;
83781;29/10/2014;0000;18;77;925.2;2.8;10;
83781;29/10/2014;1200;20.7;62;924.1;2.6;0;
83781;29/10/2014;1800;31.7;22;920.8;3.3;3;
83781;30/10/2014;0000;23;66;921.8;1.3;0;
83781;30/10/2014;1200;27;48;922.2;1.3;1;
83781;30/10/2014;1800;32.7;32;920;2.8;8;
83781;31/10/2014;0000;27.8;42;921.5;3.3;3;
83781;31/10/2014;1200;26.2;59;925;4.1;8;
83781;31/10/2014;1800;32.9;38;921.8;2.3;5;
83781;01/11/2014;0000;24.2;67;924.7;0.8;10;
83781;01/11/2014;1200;25.8;62;927;0.8;8;
83781;01/11/2014;1800;31.8;39;924.4;4.1;8;
83781;02/11/2014;0000;21.3;85;927.1;2.3;10;
83781;02/11/2014;1200;24.7;69;927.6;2.5;9;
83781;02/11/2014;1800;26.6;70;924.5;3.3;4;
83781;03/11/2014;0000;22.1;76;925.9;3.3;10;
83781;03/11/2014;1200;23.2;74;924.3;2.1;9;
83781;03/11/2014;1800;25.8;65;921.9;2.6;10;
83781;04/11/2014;0000;21.2;89;922.6;1.6;10;
83781;04/11/2014;1200;21.8;89;924.4;2.3;10;
83781;04/11/2014;1800;25.3;62;921.7;3.3;10;
83781;05/11/2014;0000;21.7;88;923.1;1.6;10;
83781;05/11/2014;1200;20;97;926.4;1.6;10;
83781;05/11/2014;1800;20.8;83;925.8;4.1;10;
83781;06/11/2014;0000;18.5;86;928.4;2.3;10;
83781;06/11/2014;1200;20.5;82;929.9;2.5;10;
83781;06/11/2014;1800;26.4;66;926;4.5;10;
83781;07/11/2014;0000;19.8;85;927.5;2.3;10;
83781;07/11/2014;1200;21.5;77;925.2;1.6;10;
83781;07/11/2014;1800;29.8;46;923.5;4.1;8;
83781;08/11/2014;0000;24.2;75;923.1;1.6;7;
83781;08/11/2014;1200;21.6;72;922.4;3.3;10;
83781;08/11/2014;1800;24.6;62;921.9;3.3;10;
83781;09/11/2014;0000;19.8;80;924;4.6;10;
83781;09/11/2014;1200;21.4;76;924.8;2.3;10;
83781;09/11/2014;1800;23.8;64;923.7;3.6;10;
83781;10/11/2014;0000;18.8;81;925.6;4.6;10;
83781;10/11/2014;1200;21.1;67;924.9;4.1;8;
83781;10/11/2014;1800;26;50;922.4;5;8;
83781;11/11/2014;0000;18.9;69;925.4;5.5;8;
83781;11/11/2014;1200;20.6;62;924.1;4.1;1;
83781;11/11/2014;1800;25.8;56;921.4;4.1;5;
83781;12/11/2014;0000;19.4;76;922;2.5;1;
83781;12/11/2014;1200;21.7;73;920.9;1.3;10;
83781;12/11/2014;1800;25.6;60;919.1;1.6;10;
83781;13/11/2014;0000;24.5;59;919.6;0.5;10;
83781;13/11/2014;1200;24.4;70;920.2;3.3;10;
83781;13/11/2014;1800;21.1;89;919.3;4;10;
83781;14/11/2014;0000;19;91;921.4;4.1;10;
83781;14/11/2014;1200;17.2;78;924.1;2.5;10;
83781;14/11/2014;1800;18.8;77;922.9;4.1;10;
83781;15/11/2014;0000;15.2;94;925.6;4.1;10;
83781;15/11/2014;1200;19.2;65;926.4;3.5;6;
83781;15/11/2014;1800;20.2;69;926;5;10;
83781;16/11/2014;0000;17.2;78;928.6;4.1;10;
83781;16/11/2014;1200;19.8;61;928.1;2.5;8;
83781;16/11/2014;1800;23;53;926.5;5.6;7;
83781;17/11/2014;0000;16;70;928.9;5;4;
83781;17/11/2014;1200;16.7;75;927.8;3;8;
83781;17/11/2014;1800;21.6;59;925.9;4.1;5;
83781;18/11/2014;0000;16;74;927.3;4.6;6;
83781;18/11/2014;1200;18.2;67;926.3;4.1;1;
83781;18/11/2014;1800;26.8;47;927.8;4;0;
83781;19/11/2014;0000;18.4;78;925.5;4;2;
83781;19/11/2014;1200;20.6;64;926.5;0;2;
83781;19/11/2014;1800;30.2;33;923.5;0.5;6;
83781;20/11/2014;0000;22.2;64;924.3;2.5;7;
83781;20/11/2014;1200;22.5;63;926.5;0;9;
83781;20/11/2014;1800;25.9;60;924.8;3.3;10;
83781;21/11/2014;0000;21.9;80;925.9;2.5;10;
83781;21/11/2014;1200;24.7;59;925.7;1.6;7;
83781;21/11/2014;1800;31.1;36;923.2;3.6;10;
83781;22/11/2014;0000;24.2;67;923.2;3.3;9;
83781;22/11/2014;1200;24.8;65;924.1;1.6;10;
83781;22/11/2014;1800;25.8;62;923.5;3.6;10;
83781;23/11/2014;0000;23.4;65;923.6;2;8;
83781;23/11/2014;1200;23.8;71;925.3;1.3;10;
83781;23/11/2014;1800;24.6;70;924;4.1;10;
83781;24/11/2014;0000;19.6;92;926.4;3.3;10;
83781;24/11/2014;1200;22.7;76;926.6;4.1;10;
83781;24/11/2014;1800;25.4;69;923.9;6.8;10;
83781;25/11/2014;0000;21.5;85;925.2;1.6;10;
83781;25/11/2014;1200;23.2;78;923.6;0.7;10;
83781;25/11/2014;1800;29.1;56;919.8;0.8;8;
83781;26/11/2014;0000;22;90;921.5;2.3;10;
83781;26/11/2014;1200;22.6;82;920.7;2.8;10;
83781;26/11/2014;1800;24.5;74;919.4;3.3;10;
83781;27/11/2014;0000;22.2;90;921.2;1.3;10;
83781;27/11/2014;1200;22.8;75;923.6;2.8;10;
83781;27/11/2014;1800;23.8;74;923;3.3;8;
83781;28/11/2014;0000;20;87;924.6;3.3;10;
83781;28/11/2014;1200;21.6;68;926.7;1.5;8;
83781;28/11/2014;1800;24.8;62;925.5;4.3;10;
83781;29/11/2014;0000;19.4;81;927.6;4;8;
83781;29/11/2014;1200;20.8;76;927.1;2.6;10;
83781;29/11/2014;1800;24.8;62;926;3;10;
83781;30/11/2014;0000;20;85;928;3.3;10;
83781;30/11/2014;1200;20.5;77;927.2;4.5;8;
83781;30/11/2014;1800;26.8;57;925.2;1.6;10;
83781;01/12/2014;0000;21.2;85;927;0.8;10;
83781;01/12/2014;1200;24;69;926.8;2.6;8;
83781;01/12/2014;1800;30.1;43;923;2.5;6;
83781;02/12/2014;0000;22.6;84;925.8;1.3;2;
83781;02/12/2014;1200;25.7;49;925.4;2.3;6;
83781;02/12/2014;1800;29.5;44;923.9;4.5;8;
83781;03/12/2014;0000;23.6;50;925.7;4;5;
83781;03/12/2014;1200;26.1;54;925;3.3;7;
83781;03/12/2014;1800;28.9;45;923.2;3.3;8;
83781;04/12/2014;0000;26.2;55;923.5;1.6;0;
83781;04/12/2014;1200;25.5;65;924.7;2.5;10;
83781;04/12/2014;1800;18.6;89;925.8;4.1;10;
83781;05/12/2014;0000;16.6;89;927;2.3;10;
83781;05/12/2014;1200;19;75;928;4.1;10;
83781;05/12/2014;1800;19.1;78;927.4;3.3;10;
83781;06/12/2014;0000;16.7;82;928.6;2.6;10;
83781;06/12/2014;1200;23.4;60;927.3;1.6;4;
83781;06/12/2014;1800;26.8;59;924.2;3;4;
83781;07/12/2014;0000;20.4;80;927.1;4.1;10;
83781;07/12/2014;1200;23.4;69;927.6;1.1;1;
83781;07/12/2014;1800;30.9;37;924.7;2;8;
83781;08/12/2014;0000;23.4;63;926.3;2.5;0;
83781;08/12/2014;1200;24.4;65;927;5.8;7;
83781;08/12/2014;1800;31;36;923.6;3;7;
83781;09/12/2014;0000;24.7;74;924.6;2;8;
83781;09/12/2014;1200;24.8;67;925.8;3.3;8;
83781;09/12/2014;1800;25.2;72;924.4;1.6;10;
83781;10/12/2014;0000;23;82;924;1.6;10;
83781;10/12/2014;1200;23.3;71;924.4;3;10;
83781;10/12/2014;1800;20.2;96;923.9;1.6;10;
83781;11/12/2014;0000;21.2;88;924.9;0;10;
83781;11/12/2014;1200;24.7;63;924.9;3.3;10;
83781;11/12/2014;1800;27.9;55;922.6;2.5;10;
83781;12/12/2014;0000;22.7;91;923.9;0.8;10;
83781;12/12/2014;1200;25.2;65;925;2;7;
83781;12/12/2014;1800;25.6;71;922.7;3.1;10;
83781;13/12/2014;0000;20.7;93;923.2;0;10;
83781;13/12/2014;1200;20.9;85;922.1;3.3;10;
83781;13/12/2014;1800;22.4;78;920.6;4.1;10;
83781;14/12/2014;0000;21.2;87;920.8;1.6;5;
83781;14/12/2014;1200;23.6;74;922.5;0;7;
83781;14/12/2014;1800;21;88;922.8;4;10;
83781;15/12/2014;0000;18;79;925.6;3.6;10;
83781;15/12/2014;1200;20.7;65;926.8;4.1;9;
83781;15/12/2014;1800;24.1;51;926.1;5;8;
83781;16/12/2014;0000;17.3;73;928.2;3.3;8;
83781;16/12/2014;1200;21;65;927.8;4.3;4;
83781;16/12/2014;1800;25.2;59;925.6;4.1;6;
83781;17/12/2014;0000;18.8;77;927.3;3.3;4;
83781;17/12/2014;1200;20.9;61;925.4;4.1;5;
83781;17/12/2014;1800;30.5;40;922;3.6;7;
83781;18/12/2014;0000;21.8;71;923.1;1.6;0;
83781;18/12/2014;1200;26.6;52;922.7;2;0;
